-0.00,-0.00,-0.00,-0.00,-0.00
-0.00,-0.00,-0.00,-0.00,-0.00
-0.00,-0.00,-0.00,-0.00,-0.00
-0.00,-0.00,-0.00,-0.00,-0.00
-0.00,-0.00,-0.00,-0.00,-0.00
-0.00,-0.00,-0.00,-0.00,-0.00
-0.00,-0.00,-0.00,-0.00,-0.00
-0.00,-0.00,-0.00,-0.00,-0.00
0.89,0.89,0.10,0.41,3.05
4.43,4.43,4.37,4.02,13.48
8.79,8.79,9.47,9.30,19.57
11.00,11.00,11.99,10.96,21.65
13.58,13.58,15.51,14.55,23.46
14.57,14.57,16.79,15.37,24.09
16.14,16.14,18.02,17.19,26.75
15.34,15.34,21.00,18.52,28.70
16.57,16.57,20.51,18.40,29.60
15.38,15.38,21.01,18.18,32.46
15.48,15.48,22.32,18.37,34.24
15.43,15.43,20.97,19.96,35.08
14.70,14.70,22.03,19.85,36.38
16.14,16.14,24.61,23.80,36.87
17.34,17.34,24.93,24.25,37.67
16.38,16.38,26.53,27.44,39.61
16.10,16.10,25.91,27.09,39.19
16.77,16.77,26.21,26.97,42.28
18.84,18.84,26.74,25.35,42.60
20.19,20.19,26.48,27.78,43.66
17.74,17.74,26.25,26.54,44.28
20.23,20.23,26.42,26.84,44.64
19.13,19.13,25.21,24.66,44.55
19.40,19.40,25.82,27.06,45.24
19.62,19.62,25.58,25.32,44.13
20.97,20.97,26.09,27.99,46.11
20.22,20.22,27.65,28.46,46.05
19.04,19.04,25.54,29.37,47.42
19.63,19.63,25.67,26.99,47.83
20.18,20.18,25.86,28.49,47.71
21.43,21.43,26.04,27.97,48.08
23.88,23.88,27.68,28.47,47.62
22.43,22.43,26.85,26.90,48.30
20.36,20.36,24.87,27.43,46.32
20.75,20.75,25.81,25.85,46.86
21.52,21.52,26.80,26.90,45.31
22.62,22.62,25.81,25.89,46.66
20.90,20.90,25.63,26.04,47.33
17.03,17.03,24.10,25.61,47.54
19.20,19.20,24.91,25.60,47.24
20.52,20.52,24.99,24.39,45.52
20.97,20.97,24.47,25.47,45.61
20.64,20.64,25.29,24.09,43.80
19.96,19.96,25.97,24.95,42.98
20.03,20.03,24.49,23.97,41.69
19.40,19.40,25.08,25.41,38.90
19.35,19.35,23.96,25.44,39.51
18.66,18.66,23.56,29.41,39.43
18.37,18.37,24.79,31.67,41.40
18.97,18.97,23.61,32.68,40.57
18.92,18.92,23.55,31.41,40.84
21.70,21.70,25.18,30.05,39.81
20.49,20.49,25.43,28.56,35.61
18.56,18.56,25.56,29.80,36.80
17.69,17.69,24.42,29.87,35.88
20.08,20.08,25.66,29.60,37.75
21.74,21.74,25.73,30.07,38.92
19.35,19.35,22.74,28.63,38.99
18.67,18.67,22.37,27.46,39.43
21.19,21.19,23.03,28.86,40.31
21.61,21.61,23.34,27.45,39.48
18.93,18.93,22.15,28.62,39.85
18.02,18.02,22.04,28.86,40.94
20.80,20.80,24.01,29.05,42.43
18.98,18.98,23.94,28.32,42.35
17.65,17.65,25.02,29.53,43.04
17.59,17.59,23.71,30.54,42.05
20.99,20.99,24.25,29.59,45.21
21.98,21.98,24.29,27.38,44.77
18.17,18.17,21.73,26.47,46.32
17.52,17.52,21.78,24.31,47.33
20.02,20.02,22.46,26.10,48.93
21.91,21.91,22.91,25.54,48.94
20.95,20.95,22.43,27.68,48.87
19.37,19.37,21.87,25.94,48.18
18.18,18.18,22.44,26.86,48.12
18.75,18.75,23.37,24.37,46.99
19.16,19.16,24.01,27.41,47.85
19.06,19.06,23.66,26.62,47.58
17.48,17.48,25.01,26.94,49.70
19.54,19.54,23.65,26.62,47.81
18.76,18.76,24.03,30.99,48.78
16.94,16.94,22.35,28.86,49.00
18.69,18.69,22.83,29.64,48.12
18.41,18.41,22.47,29.43,47.08
19.16,19.16,25.01,29.72,46.60
18.31,18.31,23.84,30.42,45.16
18.45,18.45,23.83,30.88,44.32
18.27,18.27,23.93,31.54,43.22
17.91,17.91,24.50,32.52,45.46
20.66,20.66,24.64,31.77,45.05
19.28,19.28,24.16,30.66,44.59
17.86,17.86,23.21,28.24,43.70
16.35,16.35,24.41,28.30,44.23
17.29,17.29,24.04,25.78,44.45
20.60,20.60,24.84,26.54,44.93
19.19,19.19,25.29,25.08,45.41
17.35,17.35,24.68,26.29,45.33
18.14,18.14,24.17,25.13,44.35
17.81,17.81,27.42,26.85,44.56
17.74,17.74,27.54,26.20,44.53
18.49,18.49,28.46,27.81,45.29
16.87,16.87,26.74,26.89,43.63
17.57,17.57,28.75,29.53,44.00
17.43,17.43,27.36,27.66,43.37
18.57,18.57,25.68,29.28,42.51
17.78,17.78,26.20,28.78,42.17
18.86,18.86,25.76,28.74,42.88
17.64,17.64,26.43,26.69,43.14
16.30,16.30,28.22,27.23,44.25
16.33,16.33,27.23,29.03,45.38
16.79,16.79,28.48,28.95,46.05
17.27,17.27,28.42,28.83,45.77
16.39,16.39,25.67,26.54,44.97
